period,amp
54496.43538639578,1.3101901011000051e-06
54502.4361579015,9.477498716545819e-07
54508.436929407224,1.5713863460159421e-06
54514.437700912946,2.7721196670592927e-06
54520.43847241867,3.497240187612448e-06
54526.43924392439,3.2238000857578693e-06
54532.44001543011,2.412409849620161e-06
54538.44078693583,1.8174119768035103e-06
54544.441558441555,1.711153912317434e-06
54550.44232994728,1.8172307741944974e-06
54556.443101453,1.6548004814030096e-06
54562.44387295872,9.865151065615252e-07
54568.44464446444,4.1728944204903864e-07
54574.44541597017,1.513817280436511e-06
54580.44618747589,5.390639806018814e-06
54586.446958981614,1.0602584598121191e-05
54592.447730487336,1.338687349888131e-05
54598.44850199306,1.1242971177895662e-05
54604.44927349878,6.127185376812893e-06
54610.4500450045,2.8688725375693137e-06
54616.45081651022,4.01964241147772e-06
54622.451588015945,7.4004654316779594e-06
54628.45235952167,9.337379420059485e-06
54634.45313102739,9.071151487950934e-06
54640.45390253311,8.653628220256398e-06
54646.45467403883,9.22862386718904e-06
54652.455445544554,9.36643400573197e-06
54658.456217050276,7.47839728631944e-06
54664.456988556,4.336436797421045e-06
54670.45776006172,2.0952713735808803e-06
54676.45853156744,1.555168143811155e-06
54682.45930307316,1.6499682211905599e-06
54688.460074578885,1.4185515271148398e-06
54694.46084608461,1.194415894417589e-06
54700.46161759033,1.5736399527091507e-06
54706.46238909605,2.2040641642005014e-06
54712.46316060177,2.2719310712344866e-06
54718.463932107494,1.7013006434674601e-06
54724.464703613216,1.206542001104681e-06
54730.46547511894,1.3465965997270054e-06
54736.46624662466,2.0319035257969898e-06
54742.46701813038,2.8265537799733064e-06
54748.4677896361,3.2244172682445426e-06
54754.468561141824,2.7454167178397815e-06
54760.469332647546,1.4095123573167523e-06
54766.47010415327,2.1077740040759845e-07
54772.47087565899,4.6316902108831883e-07
54778.47164716472,2.2338222183813326e-06
54784.47241867044,3.8615588913184425e-06
54790.47319017616,3.6380482120533797e-06
54796.473961681884,1.7907343575024401e-06
54802.474733187606,2.1216821563052085e-07
54808.47550469333,2.4084686425175947e-07
54814.47627619905,1.3783638926755974e-06
54820.47704770477,2.4244467440402127e-06
54826.47781921049,3.1154970180112533e-06
54832.478590716215,3.897912594458029e-06
54838.47936222194,4.467439165139847e-06
54844.48013372766,3.696660771863656e-06
54850.48090523338,1.5273542204706136e-06
54856.4816767391,1.2196390819552414e-07
54862.482448244824,2.0158233470848925e-06
54868.483219750546,6.984231375619568e-06
54874.48399125627,1.1486833957079127e-05
54880.48476276199,1.1845333835656504e-05
54886.48553426771,7.860538022422816e-06
54892.48630577343,2.891236096878613e-06
54898.487077279155,4.5593942392693374e-07
54904.48784878488,1.1465264339308193e-06
54910.4886202906,2.8332752563725684e-06
54916.48939179632,3.3109775075925673e-06
54922.49016330204,2.291878047694579e-06
54928.49093480776,1.0377856583655215e-06
54934.491706313485,6.597346099443367e-07
54940.49247781921,1.0878152515264697e-06
54946.49324932493,1.4639981187436331e-06
54952.49402083065,1.173716961645401e-06
54958.49479233637,4.345482371305014e-07
54964.495563842094,5.31410921975577e-08
54970.496335347816,7.078596643859761e-07
54976.49710685354,2.3916079577225145e-06
54982.49787835927,4.4097893283849595e-06
54988.49864986499,5.8210542193707625e-06
54994.49942137071,5.945840215210424e-06
55000.50019287643,4.7075307413667685e-06
55006.500964382154,2.7126992029191207e-06
55012.501735887876,9.515568643100203e-07
55018.5025073936,1.14795246113516e-07
55024.50327889932,3.978729211274936e-08
55030.50405040504,9.703844033066392e-08
55036.50482191076,3.749687655442954e-07
55042.505593416485,2.097249848153227e-06
55048.50636492221,6.118301686431731e-06
55054.50713642793,1.0913014582777584e-05
55060.50790793365,1.3000181131209313e-05
55066.50867943937,1.0273975582731314e-05
55072.509450945094,4.6740109153807535e-06
55078.510222450815,6.081109395976061e-07
55084.51099395654,4.363110892750302e-07
55090.51176546226,2.263224375064838e-06
55096.51253696798,2.7320661036486494e-06
55102.5133084737,1.2032629139685132e-06
55108.514079979424,2.3114288084640965e-08
55114.514851485146,8.787748082364455e-07
55120.51562299087,2.404509497228823e-06
55126.51639449659,2.2843136720982363e-06
55132.51716600231,7.682013039702149e-07
55138.51793750803,5.359416141516456e-07
55144.518709013755,2.9414413086373036e-06
55150.51948051948,5.793518455996486e-06
55156.5202520252,5.846604984278503e-06
55162.52102353092,2.9234849404275357e-06
55168.52179503664,3.6276045309621665e-07
55174.522566542364,1.1845366729063639e-06
55180.523338048086,4.769689805147307e-06
55186.524109553815,7.855494953128023e-06
55192.52488105954,8.199892293183859e-06
55198.52565256526,6.442644271367821e-06
55204.52642407098,4.533023056657631e-06
55210.5271955767,3.4012819044622504e-06
55216.527967082424,2.7342071454672704e-06
55222.528738588146,2.353520007512176e-06
55228.52951009387,2.7293163328342116e-06
55234.53028159959,3.917641823473221e-06
55240.53105310531,4.795620999067287e-06
55246.53182461103,4.137446448960083e-06
55252.532596116755,2.337081833227706e-06
55258.53336762248,1.3708301358719643e-06
55264.5341391282,2.7075485223348185e-06
55270.53491063392,5.531188520149374e-06
55276.53568213964,7.417059916991893e-06
55282.53645364536,6.7449253860716115e-06
55288.537225151085,4.139382659681998e-06
55294.53799665681,1.5256748423744632e-06
55300.53876816253,1.9432102081022032e-07
55306.53953966825,4.0710802645447215e-08
55312.54031117397,3.421064298690319e-07
55318.541082679694,6.91108403965546e-07
55324.541854185416,1.0228022146640382e-06
55330.54262569114,1.1773927514991925e-06
55336.54339719686,9.254576155739514e-07
55342.54416870258,3.9573521549047345e-07
55348.5449402083,1.0583271028706569e-07
55354.545711714025,3.9261407344488735e-07
55360.54648321975,9.720865264177427e-07
55366.54725472547,1.241933319301905e-06
55372.54802623119,9.460988149817722e-07
55378.54879773691,3.8782796851788424e-07
55384.549569242634,3.744404534118761e-08
55390.55034074836,9.853823957015499e-08
55396.551112254085,4.6245361031127527e-07
55402.55188375981,8.823150918381746e-07
55408.55265526553,1.0709741054258164e-06
55414.55342677125,8.118474021778057e-07
55420.55419827697,2.572965640989278e-07
55426.554969782694,1.3726685907946278e-07
55432.555741288415,1.3688262693727295e-06
55438.55651279414,4.133966673511151e-06
55444.55728429986,7.310081314808375e-06
55450.55805580558,9.071608185568435e-06
55456.5588273113,8.333579309229783e-06
55462.559598817024,5.699889385971749e-06
55468.560370322746,2.955399864016362e-06
55474.56114182847,1.5497138511441344e-06
55480.56191333419,1.5153691254113834e-06
55486.56268483991,1.8161508686674632e-06
55492.56345634563,1.6092442680570632e-06
55498.564227851355,1.0125270168965346e-06
55504.56499935708,6.820863200639187e-07
55510.5657708628,8.816814785685114e-07
55516.56654236852,1.196840196039651e-06
55522.56731387424,1.1322114025338667e-06
55528.568085379964,7.176933852810556e-07
55534.568856885686,3.63181107013183e-07
55540.56962839141,2.7466675336275577e-07
55546.57039989713,2.6698779097463805e-07
55552.57117140285,1.4723979222748872e-07
55558.57194290857,1.9560207867699447e-08
55564.572714414295,6.090163536646138e-08
55570.57348592002,1.7985726034592096e-07
55576.57425742574,1.489771190057325e-07
55582.57502893146,2.021245846357009e-08
55588.57580043718,1.2589638669447758e-07
55594.57657194291,5.801788586368595e-07
55600.57734344863,1.0156718634473109e-06
55606.578114954355,1.0059638043425073e-06
55612.578886460076,6.065555585542492e-07
55618.5796579658,2.4844662810223664e-07
55624.58042947152,1.783210669638473e-07
55630.58120097724,2.7878464922336014e-07
55636.58197248296,4.1753368651961854e-07
55642.582743988685,6.031104414956713e-07
55648.58351549441,6.813916333803376e-07
55654.58428700013,3.641922589340804e-07
55660.58505850585,1.9696257562789104e-08
55666.58583001157,1.051672707196882e-06
55672.586601517294,4.531764235666221e-06
55678.587373023016,9.15141874640694e-06
55684.58814452874,1.1444122839143087e-05
55690.58891603446,9.128527536714397e-06
55696.58968754018,4.2363704223294995e-06
55702.5904590459,1.922008308118055e-06
55708.591230551625,5.404657667144819e-06
55714.59200205735,1.240972869549577e-05
55720.59277356307,1.7234670983080683e-05
55726.59354506879,1.6219685354735083e-05
55732.59431657451,1.0717357452310175e-05
55738.595088080234,4.86894648411721e-06
55744.595859585956,1.431104022255638e-06
55750.59663109168,2.83136415751852e-07
55756.5974025974,1.6620650296560437e-07
55762.59817410312,5.799915491260414e-07
55768.59894560884,1.6655508898535437e-06
55774.599717114565,3.1222746085840372e-06
55780.600488620286,4.129874926005513e-06
55786.60126012601,4.301955543674831e-06
55792.60203163173,4.164838878349988e-06
55798.60280313746,4.472766348042844e-06
55804.60357464318,5.346206771285637e-06
55810.6043461489,6.283673864746971e-06
55816.605117654624,6.815129076841405e-06
55822.605889160346,6.950226657555513e-06
55828.60666066607,7.061613540550948e-06
55834.60743217179,7.456489312849512e-06
55840.60820367751,8.029008077671203e-06
55846.60897518323,8.258101106953565e-06
55852.609746688955,7.611612377659877e-06
55858.61051819468,6.061332184507591e-06
55864.6112897004,4.1994216839028405e-06
55870.61206120612,2.8372875451956735e-06
55876.61283271184,2.6022472402802935e-06
55882.613604217564,3.939050086044536e-06
55888.614375723286,7.0860048896975975e-06
55894.61514722901,1.1474281946026153e-05
55900.61591873473,1.5162120390499666e-05
55906.61669024045,1.5641710250738653e-05
55912.61746174617,1.1962712850071003e-05
55918.618233251895,6.0294790904186975e-06
55924.61900475762,1.3170094801060662e-06
55930.61977626334,3.23170081490605e-08
55936.62054776906,1.5219338575829146e-06
55942.62131927478,3.3630126452329314e-06
55948.622090780504,3.6644143670754026e-06
55954.622862286225,2.301834860205548e-06
55960.62363379195,5.896820267381551e-07
55966.62440529767,2.510373672288198e-07
55972.62517680339,2.322702667728133e-06
55978.62594830911,6.201272313237523e-06
55984.626719814834,9.566085533196902e-06
55990.627491320556,9.973926364244397e-06
55996.62826282628,7.073106394111992e-06
56002.62903433201,3.055494209669016e-06
56008.62980583773,5.51491635824228e-07
56014.63057734345,2.2759092981735122e-07
56020.63134884917,8.365883246974445e-07
56026.632120354894,1.2569982325890351e-06
56032.632891860616,1.5983385107590853e-06
56038.63366336634,2.1766553624760028e-06
56044.63443487206,2.4280264685772984e-06
56050.63520637778,1.67288094779249e-06
56056.6359778835,4.4615501878056516e-07
56062.636749389225,3.9307378002574084e-08
56068.63752089495,6.904102185830379e-07
56074.63829240067,1.2290954874742873e-06
56080.63906390639,9.54622451657954e-07
56086.63983541211,9.986079014854494e-07
56092.640606917834,2.8936729130758122e-06
56098.641378423556,6.136189605059016e-06
56104.64214992928,8.273194042757655e-06
56110.642921435,7.6046859508007175e-06
56116.64369294072,4.961193843415919e-06
56122.64446444644,2.435468884366585e-06
56128.645235952165,1.0860117083518329e-06
56134.646007457886,5.543552683389215e-07
56140.64677896361,3.903178435331407e-07
56146.64755046933,6.510861222976393e-07
56152.64832197505,1.1496825444604486e-06
56158.64909348077,1.1778780967933098e-06
56164.649864986495,5.246577633270831e-07
56170.65063649222,5.7425908935428834e-08
56176.65140799794,5.372563352631392e-07
56182.65217950366,1.3302725797477774e-06
56188.65295100938,1.2293417444586445e-06
56194.653722515104,3.8834526180704253e-07
56200.654494020826,3.244788325739288e-07
56206.655265526555,1.6395429707995264e-06
56212.65603703228,2.8202693866584606e-06
56218.656808538,2.22413362194635e-06
56224.65758004372,6.003038815126133e-07
56230.65835154944,3.326288241374698e-07
56236.659123055164,2.1525081657708013e-06
56242.659894560886,3.952940120699436e-06
56248.66066606661,3.5804360107541897e-06
56254.66143757233,1.7747844149544587e-06
56260.66220907805,1.0892042888369126e-06
56266.66298058377,2.315954283813256e-06
56272.663752089495,3.4492944867029927e-06
56278.66452359522,2.600361978162837e-06
56284.66529510094,6.974774024469432e-07
56290.66606660666,1.748741898574497e-07
56296.66683811238,1.6480165234663887e-06
56302.6676096181,3.3043633272501057e-06
56308.668381123825,3.6928816803486395e-06
56314.66915262955,3.7535488929263826e-06
56320.66992413527,5.162609818942246e-06
56326.67069564099,7.483270286694011e-06
56332.67146714671,8.309881109805261e-06
56338.672238652434,6.350088303424945e-06
56344.673010158156,3.263579617554128e-06
56350.67378166388,1.7584090180047475e-06
56356.6745531696,2.4657340695657915e-06
56362.67532467532,3.548348920699427e-06
56368.67609618104,3.2456120945466606e-06
56374.676867686765,1.9022918094565919e-06
56380.67763919249,1.1349907409929285e-06
56386.67841069821,1.623007270562586e-06
56392.67918220393,2.4370686885172663e-06
56398.67995370965,2.472942528865876e-06
56404.680725215374,1.8650388208239004e-06
56410.6814967211,1.6563272175474561e-06
56416.682268226825,2.41854966360284e-06
56422.68303973255,3.6187003977289056e-06
56428.68381123827,4.3331373094095444e-06
56434.68458274399,4.259146453056207e-06
56440.68535424971,3.87852705094996e-06
56446.686125755434,3.843879311351059e-06
56452.686897261156,4.436788050027251e-06
56458.68766876688,5.5316540363254365e-06
56464.6884402726,6.770212463013178e-06
56470.68921177832,7.631888287193839e-06
56476.68998328404,7.558208532746625e-06
56482.690754789764,6.329907008600517e-06
56488.691526295486,4.380945693220236e-06
56494.69229780121,2.539716392877599e-06
56500.69306930693,1.324704896735722e-06
56506.69384081265,6.179767412272182e-07
56512.69461231837,1.5350590851086398e-07
56518.695383824095,1.0743469333678524e-07
56524.69615532982,8.31421526721193e-07
56530.69692683554,1.9974772483510905e-06
56536.69769834126,2.5176165402776787e-06
56542.69846984698,1.7581556487406638e-06
56548.699241352704,5.922447007596639e-07
56554.700012858426,6.155745299901357e-07
56560.70078436415,2.147091753845677e-06
56566.70155586987,3.569298487464664e-06
56572.70232737559,3.188577042496322e-06
56578.70309888131,1.4408916346891348e-06
56584.703870387035,5.047833158429629e-07
56590.70464189276,1.6013551808167258e-06
56596.70541339848,3.413478221512513e-06
56602.7061849042,3.801076806826966e-06
56608.70695640992,2.6292025090196938e-06
56614.70772791565,1.9263832627275017e-06
56620.70849942137,3.0928166094323073e-06
56626.709270927095,4.869198789798648e-06
56632.71004243282,4.874315829978117e-06
56638.71081393854,2.787621862414116e-06
56644.71158544426,1.0021123078216675e-06
56650.71235694998,1.8651850962623878e-06
56656.7131284557,4.986246387599976e-06
56662.713899961425,7.826637214763452e-06
56668.71467146715,8.577274426872468e-06
56674.71544297287,7.658078145034092e-06
56680.71621447859,6.391863110550318e-06
56686.71698598431,5.187889163150396e-06
56692.717757490034,3.6248173725881525e-06
56698.718528995756,1.7919394490864412e-06
56704.71930050148,5.870947631983294e-07
56710.7200720072,4.871611083244399e-07
56716.72084351292,7.79349827383744e-07
56722.72161501864,5.567926932488799e-07
56728.722386524365,1.44492051605705e-07
56734.72315803009,8.105295439009583e-07
56740.72392953581,2.896111230385034e-06
56746.72470104153,4.867130631926948e-06
56752.72547254725,4.777054015698798e-06
56758.726244052974,2.5781767340750863e-06
56764.727015558696,4.7619401433578846e-07
56770.72778706442,7.313711190572895e-07
56776.72855857014,3.3252707709449815e-06
56782.72933007586,6.006587691995289e-06
56788.73010158158,6.562196060653739e-06
56794.730873087305,4.812666423660375e-06
56800.73164459303,2.3877673668561977e-06
56806.73241609875,9.162383639751025e-07
56812.73318760447,6.774308976711414e-07
56818.7339591102,8.744940027561989e-07
56824.73473061592,8.383637196365317e-07
56830.73550212164,6.838188694659651e-07
56836.736273627364,8.926339749628818e-07
56842.737045133086,1.5597120569077027e-06
56848.73781663881,2.206653140437416e-06
56854.73858814453,2.2733697930728352e-06
56860.73935965025,1.7009283360349422e-06
56866.74013115597,1.0700545767304623e-06
56872.740902661695,1.2293199651204412e-06
56878.74167416742,2.691552451697442e-06
56884.74244567314,5.16939675389615e-06
56890.74321717886,7.588504190916674e-06
56896.74398868458,8.704937803029597e-06
56902.744760190304,7.953374547071943e-06
56908.745531696026,5.8215057132403184e-06
56914.74630320175,3.4006604664676726e-06
56920.74707470747,1.5407217102000327e-06
56926.74784621319,4.536702091487078e-07
56932.74861771891,5.5332179187676114e-08
56938.749389224635,3.6637347861717577e-07
56944.75016073036,1.3091822002840416e-06
56950.75093223608,2.2875716216505965e-06
56956.7517037418,2.4584301231997187e-06
56962.75247524752,1.6980235032994692e-06
56968.753246753244,1.057760881935094e-06
56974.754018258966,1.8119172196638761e-06
56980.75478976469,3.932373271014125e-06
56986.75556127041,5.810307429814891e-06
56992.75633277613,5.772102654191603e-06
56998.75710428185,3.7669061752323927e-06
57004.757875787574,1.3528800825384605e-06
57010.758647293296,1.0399555993678554e-07
57016.75941879902,2.463850790598322e-07
57022.76019030475,8.497088428631677e-07
57028.76096181047,1.0248396292014594e-06
57034.76173331619,6.557253801321083e-07
57040.76250482191,1.6744353293163666e-07
57046.763276327634,3.042851196396469e-08
57052.764047833356,5.863645128017486e-07
57058.76481933908,1.9664391294785693e-06
57064.7655908448,3.793612620064085e-06
57070.76636235052,5.109190425103233e-06
57076.76713385624,5.079426042215941e-06
57082.767905361965,3.966005918245774e-06
57088.76867686769,3.102841221597031e-06
57094.76944837341,3.582786402592475e-06
57100.77021987913,4.998893651376007e-06
57106.77099138485,5.724562025113168e-06
57112.771762890574,4.593370257418465e-06
57118.772534396296,2.2024775010308647e-06
57124.77330590202,3.457011207055012e-07
57130.77407740774,2.1070542336902426e-07
57136.77484891346,1.3149168310998324e-06
57142.77562041918,2.2241811108404952e-06
57148.776391924905,2.1567751878332146e-06
57154.77716343063,1.6990212835092887e-06
57160.77793493635,1.966005511159452e-06
57166.77870644207,3.222672687040108e-06
57172.77947794779,4.460505881184842e-06
57178.78024945351,4.383868096583307e-06
57184.781020959235,2.7798419291782894e-06
57190.78179246496,8.35313599235284e-07
57196.78256397068,2.2624426255296298e-08
57202.7833354764,7.073304480791059e-07
57208.78410698212,1.933879797209155e-06
57214.784878487844,2.5499666926272427e-06
57220.785649993566,2.4063613906506364e-06
57226.786421499295,2.301894527097908e-06
57232.78719300502,2.817666276396998e-06
57238.78796451074,3.509849716233305e-06
57244.78873601646,3.4728400936792273e-06
57250.78950752218,2.555414300241195e-06
57256.790279027904,1.6365870377929527e-06
57262.791050533626,1.5581304168274902e-06
57268.79182203935,2.0404703707504742e-06
57274.79259354507,1.997475881934407e-06
57280.79336505079,9.956304388039377e-07
57286.79413655651,1.4045081121601267e-07
57292.794908062235,1.1755430975866476e-06
57298.79567956796,4.598710093790498e-06
57304.79645107368,8.819910374292334e-06
57310.7972225794,1.1302187078715447e-05
57316.79799408512,1.0614061768264459e-05
57322.798765590844,7.473578678693295e-06
57328.799537096565,3.912434632740608e-06
57334.80030860229,1.5521607662272498e-06
57340.80108010801,6.212952953139879e-07
57346.80185161373,3.914084460060429e-07
57352.80262311945,2.7743613313900264e-07
57358.803394625174,3.4303185350559224e-07
57364.804166130896,8.992809172769578e-07
57370.80493763662,1.9168405126296504e-06
57376.80570914234,2.978782724713926e-06
57382.80648064806,3.721546035940318e-06
57388.80725215378,4.095295172528451e-06
57394.808023659505,4.136023114604877e-06
57400.80879516523,3.7049792987387383e-06
57406.80956667095,2.6767052951852507e-06
57412.81033817667,1.34629792588268e-06
57418.81110968239,4.058036654385789e-07
57424.811881188114,3.5341766942683045e-07
57430.81265269384,9.940252445760502e-07
57436.813424199565,1.6153169783321254e-06
57442.81419570529,1.6042028001185503e-06
57448.81496721101,9.015405896473863e-07
57454.81573871673,1.640858293184676e-07
57460.81651022245,8.019439167927905e-07
57466.817281728174,4.525982820807481e-06
57472.818053233896,1.1856102265822505e-05
57478.81882473962,2.0323606437712095e-05
57484.81959624534,2.4765498848896792e-05
57490.82036775106,2.1120834131431655e-05
57496.82113925678,1.0978821932673968e-05
57502.821910762505,1.791868345657954e-06
57508.822682268226,9.337525309942676e-07
57514.82345377395,8.4916019526341e-06
57520.82422527967,1.665318034458887e-05
57526.82499678539,1.7221941872029178e-05
57532.82576829111,9.757126274547979e-06
57538.826539796835,1.7570081748788412e-06
57544.82731130256,5.108001733531504e-07
57550.82808280828,5.591907885775203e-06
57556.828854314,1.0214425468015466e-05
57562.82962581972,9.276310957405296e-06
57568.830397325444,4.66583943816333e-06
57574.831168831166,2.1419516172129955e-06
57580.83194033689,4.200845925356206e-06
57586.83271184261,7.6117237224880085e-06
57592.83348334833,7.853466320342825e-06
57598.83425485405,4.493493184706069e-06
57604.835026359775,1.1917496852232903e-06
57610.8357978655,1.0395322991300728e-06
57616.83656937122,3.2970534834402984e-06
57622.83734087694,4.964716290540208e-06
57628.83811238266,4.460493255691616e-06
57634.83888388839,2.797683183175893e-06
57640.83965539411,1.5853045701922555e-06
57646.840426899835,1.102897079423217e-06
57652.84119840556,7.100697724226612e-07
57658.84196991128,3.225024902037176e-07
57664.842741417,5.885346224567178e-07
57670.84351292272,1.7025789413210775e-06
57676.844284428444,2.8233799382055023e-06
57682.845055934165,2.993252259273187e-06
57688.84582743989,2.2334710284731977e-06
57694.84659894561,1.3399810754284817e-06
57700.84737045133,8.31155546637774e-07
57706.84814195705,5.703765546227137e-07
57712.848913462774,3.6903877713915913e-07
57718.849684968496,4.460456182894937e-07
57724.85045647422,1.074358371397412e-06
57730.85122797994,2.167231349293921e-06
57736.85199948566,3.5772948930426566e-06
57742.85277099138,5.5435541849106125e-06
57748.853542497105,8.240826385947227e-06
57754.85431400283,1.0739002394414055e-05
57760.85508550855,1.1112919949271203e-05
57766.85585701427,8.325633544494316e-06
57772.85662851999,3.858026474028102e-06
57778.857400025714,7.923224129224792e-07
57784.858171531436,9.1457861512304e-07
57790.85894303716,2.9914865002406283e-06
57796.85971454288,4.338487512678012e-06
57802.8604860486,3.940250274371866e-06
57808.86125755432,3.430799630574028e-06
57814.862029060045,4.797937017054073e-06
57820.86280056577,7.621144613183334e-06
57826.86357207149,9.227279638247052e-06
57832.86434357721,7.690558577482944e-06
57838.86511508294,4.149643132064393e-06
57844.86588658866,1.6660403914599883e-06
57850.86665809438,1.971258834446868e-06
57856.867429600105,3.841882482877715e-06
57862.868201105826,4.777243083143509e-06
57868.86897261155,3.851296569719503e-06
57874.86974411727,2.4375986206626163e-06
57880.87051562299,2.168000417004807e-06
57886.87128712871,2.803674349844465e-06
57892.872058634435,2.6920525893444225e-06
57898.87283014016,1.2056835762687298e-06
57904.87360164588,2.465784766078294e-08
57910.8743731516,1.427056970101364e-06
57916.87514465732,5.401663885454436e-06
57922.875916163044,9.032720426260385e-06
57928.876687668766,9.197818827810456e-06
57934.87745917449,5.792696273080805e-06
57940.87823068021,1.8395772345996345e-06
57946.87900218593,2.859694304739901e-07
57952.87977369165,1.1190585778396394e-06
57958.880545197375,1.970098085461131e-06
57964.8813167031,1.2791834743891131e-06
57970.88208820882,1.2159763544938825e-07
57976.88285971454,5.266783945871516e-07
57982.88363122026,2.5734108840899544e-06
57988.884402725984,4.079182179435243e-06
57994.885174231706,3.35239530199981e-06
58000.88594573743,1.4660300088897558e-06
58006.88671724315,9.762311513663029e-07
58012.88748874887,2.6081268029471083e-06
58018.88826025459,4.255315230363931e-06
58024.889031760315,3.826680205140622e-06
58030.889803266036,2.3804865971862514e-06
58036.89057477176,3.201034542186637e-06
58042.89134627749,7.474220639480773e-06
58048.89211778321,1.1916413907247676e-05
58054.89288928893,1.189686314326994e-05
58060.89366079465,6.9018947295935446e-06
58066.894432300374,1.7986474439133722e-06
58072.895203806096,1.912140508882611e-06
58078.89597531182,7.173988007848522e-06
58084.89674681754,1.2013675662564882e-05
58090.89751832326,1.1324276695573013e-05
58096.89828982898,5.846050639340308e-06
58102.899061334705,1.0868237843664193e-06
58108.89983284043,1.3052185296568277e-06
58114.90060434615,5.31846783787323e-06
58120.90137585187,8.413473643055131e-06
58126.90214735759,7.592270421393943e-06
58132.902918863314,4.135903916003181e-06
58138.903690369036,1.3714361010237854e-06
58144.90446187476,1.0324475248678287e-06
58150.90523338048,2.3703757477787477e-06
58156.9060048862,4.144191833307285e-06
58162.90677639192,6.228401681208188e-06
58168.907547897645,8.85144942238503e-06
58174.90831940337,1.1059137178854966e-05
58180.90909090909,1.1014014232171714e-05
58186.90986241481,8.061439960566715e-06
58192.91063392053,3.894359663560816e-06
58198.91140542625,1.1489334307405015e-06
58204.912176931975,9.300313019120613e-07
58210.9129484377,2.0990544856377954e-06
58216.91371994342,2.995164134469836e-06
58222.91449144914,3.321915801485128e-06
58228.91526295486,3.9932345103606406e-06
58234.916034460584,5.427529218826512e-06
58240.916805966306,6.603416720856357e-06
58246.917577472035,6.111815166176123e-06
58252.91834897776,3.874966333738136e-06
58258.91912048348,1.3741500958654134e-06
58264.9198919892,1.1629428095833569e-07
58270.92066349492,1.877367469072199e-07
58276.921435000644,5.144389188535016e-07
58282.922206506366,3.308785060482099e-07
58288.92297801209,1.9043504883589892e-08
58294.92374951781,4.0174007690340697e-07
58300.92452102353,1.4934665122637703e-06
58306.92529252925,2.3077358445578393e-06
58312.926064034975,1.968016530458153e-06
58318.9268355407,7.999251957811042e-07
58324.92760704642,1.1767126986962336e-07
58330.92837855214,9.092165847579604e-07
58336.92915005786,2.823413984655745e-06
58342.929921563584,4.475730167258524e-06
58348.930693069306,4.693642926298793e-06
58354.93146457503,3.4574179443185636e-06
58360.93223608075,1.7443856764356599e-06
58366.93300758647,6.173836428505703e-07
58372.93377909219,4.7022708175827797e-07
58378.934550597914,9.722394426846577e-07
58384.935322103636,1.538656668917586e-06
58390.93609360936,1.7928655045352793e-06
58396.93686511508,1.7007052733666122e-06
58402.9376366208,1.4514614310164449e-06
58408.93840812652,1.298500740736198e-06
58414.939179632245,1.46393032199892e-06
58420.93995113797,2.071058826920291e-06
58426.94072264369,3.0717995325813627e-06
58432.94149414941,4.23261060992623e-06
58438.94226565513,5.227159709527225e-06
58444.943037160854,5.7846232074681344e-06
58450.94380866658,5.806373363024977e-06
58456.944580172305,5.388187113439405e-06
58462.94535167803,4.742323514483349e-06
58468.94612318375,4.080656005769766e-06
58474.94689468947,3.5304818979426958e-06
58480.94766619519,3.110026255053207e-06
58486.948437700914,2.7549374702708937e-06
58492.949209206636,2.377527035482218e-06
58498.94998071236,1.932828895798691e-06
58504.95075221808,1.4549235519490536e-06
58510.9515237238,1.0356682472935136e-06
58516.95229522952,7.55994825605377e-07
58522.953066735245,6.197849913126756e-07
58528.95383824097,5.445052035781856e-07
58534.95460974669,4.236684984991221e-07
58540.95538125241,2.2306148435056248e-07
58546.95615275813,4.5986447782587656e-08
58552.95692426385,1.1701571683744922e-07
58558.957695769575,6.75581840996754e-07
58564.9584672753,1.8226421355113673e-06
58570.95923878102,3.4042235120760887e-06
58576.96001028674,5.024133601268548e-06
58582.96078179246,6.225836575546386e-06
58588.961553298184,6.750474186347614e-06
58594.962324803906,6.671873502029399e-06
58600.96309630963,6.282579202407965e-06
58606.96386781535,5.806679545600015e-06
58612.96463932107,5.186346258181965e-06
58618.96541082679,4.184100187825131e-06
58624.966182332515,2.749875521204133e-06
58630.96695383824,1.2672326808877876e-06
58636.96772534396,3.6325441246353147e-07
58642.96849684968,4.056198220764782e-07
58648.9692683554,1.1684947608615862e-06
58654.97003986113,2.04872320859387e-06
58660.97081136685,2.657804884985494e-06
58666.971582872575,3.16396059558854e-06
58672.9723543783,3.977741976198127e-06
58678.97312588402,5.095592450302287e-06
58684.97389738974,5.870815767056746e-06
58690.97466889546,5.58364312847729e-06
58696.975440401184,4.2800992222770685e-06
58702.976211906906,2.950365398339466e-06
58708.97698341263,2.7257831466495636e-06
58714.97775491835,3.821432339825281e-06
58720.97852642407,5.294874422498341e-06
58726.97929792979,5.877117341531994e-06
58732.980069435514,5.050170111835263e-06
58738.980840941236,3.348308191193779e-06
58744.98161244696,1.7070689150936242e-06
58750.98238395268,6.541497965861165e-07
58756.9831554584,1.5843042108672777e-07
58762.98392696412,7.418845685405645e-08
58768.984698469845,4.519384926959262e-07
58774.98546997557,1.3033487489334459e-06
58780.98624148129,2.2300903782484492e-06
58786.98701298701,2.561242866349595e-06
58792.98778449273,1.9901858866367353e-06
58798.988555998454,9.882095330884259e-07
58804.989327504176,4.1554655906387375e-07
58810.9900990099,6.758464500576929e-07
